_link_main,_link,cogn,nome,a_nome,d_nasc,l_nasc,pos,desc_lis_r,img_lis_r,voti,perc,tot_vot_lis,perc_lis,com_istat_code
180,180.cand.4,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0,009016
180,180.cand.5,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0,009016
180,180.cand.6,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0,009016
180,180.cand.7,BUCCI,MARCO,,19591031000000,GENOVA,8,,,0,0,0,0,009016
180,180.cand.8,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,0,0,0,0,009016
181,181.cand.0,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0,009017
181,181.cand.1,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0,009017
181,181.cand.2,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,0,0,0,0,009017
181,181.cand.3,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0,009017
181,181.cand.4,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0,009017
181,181.cand.5,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0,009017
181,181.cand.6,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0,009017
181,181.cand.7,BUCCI,MARCO,,19591031000000,GENOVA,8,,,0,0,0,0,009017
181,181.cand.8,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,0,0,0,0,009017
182,182.cand.0,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0,009018
182,182.cand.1,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0,009018
182,182.cand.2,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,0,0,0,0,009018
182,182.cand.3,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0,009018
182,182.cand.4,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0,009018
182,182.cand.5,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0,009018
182,182.cand.6,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0,009018
182,182.cand.7,BUCCI,MARCO,,19591031000000,GENOVA,8,,,0,0,0,0,009018
182,182.cand.8,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,0,0,0,0,009018
183,183.cand.0,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0,009019
183,183.cand.1,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0,009019
183,183.cand.2,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,0,0,0,0,009019
183,183.cand.3,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0,009019
183,183.cand.4,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0,009019
183,183.cand.5,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0,009019
183,183.cand.6,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0,009019
183,183.cand.7,BUCCI,MARCO,,19591031000000,GENOVA,8,,,0,0,0,0,009019
183,183.cand.8,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,0,0,0,0,009019
184,184.cand.0,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0,009020
184,184.cand.1,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0,009020
184,184.cand.2,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,0,0,0,0,009020
184,184.cand.3,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0,009020
184,184.cand.4,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0,009020
184,184.cand.5,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0,009020
184,184.cand.6,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0,009020
184,184.cand.7,BUCCI,MARCO,,19591031000000,GENOVA,8,,,0,0,0,0,009020
184,184.cand.8,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,0,0,0,0,009020
185,185.cand.0,BUCCI,MARCO,,19591031000000,GENOVA,8,,,61,82.43,61,82.43,009021
185,185.cand.1,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,12,16.22,12,16.22,009021
185,185.cand.2,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,1,1.35,1,1.35,009021
185,185.cand.3,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0,009021
185,185.cand.4,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0,009021
185,185.cand.5,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,0,0,0,0,009021
185,185.cand.6,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0,009021
185,185.cand.7,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0,009021
185,185.cand.8,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0,009021
186,186.cand.0,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0,009022
186,186.cand.1,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0,009022
186,186.cand.2,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,0,0,0,0,009022
186,186.cand.3,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0,009022
186,186.cand.4,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0,009022
186,186.cand.5,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0,009022
186,186.cand.6,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0,009022
186,186.cand.7,BUCCI,MARCO,,19591031000000,GENOVA,8,,,0,0,0,0,009022
186,186.cand.8,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,0,0,0,0,009022
187,187.cand.0,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0,009023
187,187.cand.1,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0,009023
187,187.cand.2,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,0,0,0,0,009023
187,187.cand.3,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0,009023
187,187.cand.4,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0,009023
187,187.cand.5,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0,009023
187,187.cand.6,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0,009023
187,187.cand.7,BUCCI,MARCO,,19591031000000,GENOVA,8,,,0,0,0,0,009023
187,187.cand.8,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,0,0,0,0,009023
188,188.cand.0,BUCCI,MARCO,,19591031000000,GENOVA,8,,,222,64.35,212,64.63,009024
188,188.cand.1,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,102,29.57,94,28.66,009024
188,188.cand.2,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,6,1.74,6,1.83,009024
188,188.cand.3,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,5,1.45,5,1.52,009024
188,188.cand.4,MORRA,NICOLA,,19630705000000,GENOVA,7,,,4,1.16,6,1.83,009024
188,188.cand.5,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,3,0.87,3,0.91,009024
188,188.cand.6,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,2,0.58,2,0.61,009024
188,188.cand.7,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,1,0.29,0,0,009024
188,188.cand.8,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0,009024
189,189.cand.0,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0,009025
189,189.cand.1,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0,009025
189,189.cand.2,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,0,0,0,0,009025
189,189.cand.3,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0,009025
189,189.cand.4,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0,009025
189,189.cand.5,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0,009025
189,189.cand.6,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0,009025
189,189.cand.7,BUCCI,MARCO,,19591031000000,GENOVA,8,,,0,0,0,0,009025
189,189.cand.8,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,0,0,0,0,009025
190,190.cand.0,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0,009026
190,190.cand.1,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0,009026
190,190.cand.2,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,0,0,0,0,009026
190,190.cand.3,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0,009026
190,190.cand.4,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0,009026
190,190.cand.5,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0,009026
190,190.cand.6,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0,009026
190,190.cand.7,BUCCI,MARCO,,19591031000000,GENOVA,8,,,0,0,0,0,009026
190,190.cand.8,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,0,0,0,0,009026
191,191.cand.0,BUCCI,MARCO,,19591031000000,GENOVA,8,,,328,57.04,307,56.43,009027
191,191.cand.1,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,231,40.17,220,40.44,009027
191,191.cand.2,MORRA,NICOLA,,19630705000000,GENOVA,7,,,4,0.70,4,0.74,009027
191,191.cand.3,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,3,0.52,3,0.55,009027
191,191.cand.4,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,3,0.52,3,0.55,009027
191,191.cand.5,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,3,0.52,3,0.55,009027
191,191.cand.6,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,3,0.52,4,0.74,009027
191,191.cand.7,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0,009027
191,191.cand.8,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0,009027
192,192.cand.0,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0,009028
192,192.cand.1,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0,009028
192,192.cand.2,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,0,0,0,0,009028
192,192.cand.3,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0,009028
192,192.cand.4,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0,009028
192,192.cand.5,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0,009028
192,192.cand.6,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0,009028
192,192.cand.7,BUCCI,MARCO,,19591031000000,GENOVA,8,,,0,0,0,0,009028
192,192.cand.8,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,0,0,0,0,009028
193,193.cand.0,BUCCI,MARCO,,19591031000000,GENOVA,8,,,942,53.37,797,53.28,009029
193,193.cand.1,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,746,42.27,630,42.11,009029
193,193.cand.2,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,25,1.42,25,1.67,009029
193,193.cand.3,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,24,1.36,22,1.47,009029
193,193.cand.4,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,10,0.57,7,0.47,009029
193,193.cand.5,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,8,0.45,7,0.47,009029
193,193.cand.6,MORRA,NICOLA,,19630705000000,GENOVA,7,,,5,0.28,5,0.33,009029
193,193.cand.7,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,4,0.23,3,0.20,009029
193,193.cand.8,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,1,0.06,0,0,009029
194,194.cand.0,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0,009030
194,194.cand.1,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0,009030
194,194.cand.2,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,0,0,0,0,009030
194,194.cand.3,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0,009030
194,194.cand.4,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0,009030
194,194.cand.5,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0,009030
194,194.cand.6,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0,009030
194,194.cand.7,BUCCI,MARCO,,19591031000000,GENOVA,8,,,0,0,0,0,009030
194,194.cand.8,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,0,0,0,0,009030
195,195.cand.0,BUCCI,MARCO,,19591031000000,GENOVA,8,,,251,60.77,240,61.54,009031
195,195.cand.1,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,142,34.38,130,33.33,009031
195,195.cand.2,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,9,2.18,9,2.31,009031
195,195.cand.3,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,3,0.73,3,0.77,009031
195,195.cand.4,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,3,0.73,3,0.77,009031
195,195.cand.5,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,3,0.73,3,0.77,009031
195,195.cand.6,MORRA,NICOLA,,19630705000000,GENOVA,7,,,2,0.48,2,0.51,009031
195,195.cand.7,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0,009031
195,195.cand.8,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0,009031
196,196.cand.0,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0,009032
196,196.cand.1,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0,009032
196,196.cand.2,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,0,0,0,0,009032
196,196.cand.3,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0,009032
196,196.cand.4,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0,009032
196,196.cand.5,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0,009032
196,196.cand.6,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0,009032
196,196.cand.7,BUCCI,MARCO,,19591031000000,GENOVA,8,,,0,0,0,0,009032
196,196.cand.8,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,0,0,0,0,009032
197,197.cand.0,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0,009033
197,197.cand.1,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0,009033
197,197.cand.2,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,0,0,0,0,009033
197,197.cand.3,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0,009033
197,197.cand.4,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0,009033
197,197.cand.5,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0,009033
197,197.cand.6,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0,009033
197,197.cand.7,BUCCI,MARCO,,19591031000000,GENOVA,8,,,0,0,0,0,009033
197,197.cand.8,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,0,0,0,0,009033
198,198.cand.0,BUCCI,MARCO,,19591031000000,GENOVA,8,,,1868,66.38,1792,67.32,009034
198,198.cand.1,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,852,30.28,794,29.83,009034
198,198.cand.2,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,20,0.71,17,0.64,009034
198,198.cand.3,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,19,0.68,17,0.64,009034
198,198.cand.4,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,13,0.46,11,0.41,009034
198,198.cand.5,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,12,0.43,12,0.45,009034
198,198.cand.6,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,12,0.43,11,0.41,009034
198,198.cand.7,MORRA,NICOLA,,19630705000000,GENOVA,7,,,11,0.39,8,0.30,009034
198,198.cand.8,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,7,0.25,0,0,009034
199,199.cand.0,BUCCI,MARCO,,19591031000000,GENOVA,8,,,216,59.50,206,59.20,009035
199,199.cand.1,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,133,36.64,127,36.49,009035
199,199.cand.2,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,7,1.93,8,2.30,009035
199,199.cand.3,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,4,1.10,4,1.15,009035
199,199.cand.4,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,1,0.28,1,0.29,009035
199,199.cand.5,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,1,0.28,1,0.29,009035
199,199.cand.6,MORRA,NICOLA,,19630705000000,GENOVA,7,,,1,0.28,1,0.29,009035
199,199.cand.7,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0,009035
199,199.cand.8,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0,009035
200,200.cand.0,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0,009036
200,200.cand.1,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0,009036
200,200.cand.2,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,0,0,0,0,009036
200,200.cand.3,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0,009036
200,200.cand.4,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0,009036
200,200.cand.5,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0,009036
200,200.cand.6,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0,009036
200,200.cand.7,BUCCI,MARCO,,19591031000000,GENOVA,8,,,0,0,0,0,009036
200,200.cand.8,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,0,0,0,0,009036
201,201.cand.0,BUCCI,MARCO,,19591031000000,GENOVA,8,,,44,91.67,44,93.62,009037
201,201.cand.1,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,2,4.17,1,2.13,009037
201,201.cand.2,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,1,2.08,0,0,009037
201,201.cand.3,MORRA,NICOLA,,19630705000000,GENOVA,7,,,1,2.08,1,2.13,009037
201,201.cand.4,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0,009037
201,201.cand.5,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0,009037
201,201.cand.6,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,0,0,0,0,009037
201,201.cand.7,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0,009037
201,201.cand.8,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,1,2.13,009037
202,202.cand.0,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,201,50.38,194,50.92,009038
202,202.cand.1,BUCCI,MARCO,,19591031000000,GENOVA,8,,,178,44.61,169,44.36,009038
202,202.cand.2,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,8,2.01,8,2.10,009038
202,202.cand.3,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,5,1.25,3,0.79,009038
202,202.cand.4,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,2,0.50,2,0.52,009038
202,202.cand.5,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,2,0.50,1,0.26,009038
202,202.cand.6,MORRA,NICOLA,,19630705000000,GENOVA,7,,,2,0.50,4,1.05,009038
202,202.cand.7,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,1,0.25,0,0,009038
202,202.cand.8,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0,009038
203,203.cand.0,BUCCI,MARCO,,19591031000000,GENOVA,8,,,117,56.80,111,59.68,009039
203,203.cand.1,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,79,38.35,68,36.56,009039
203,203.cand.2,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,2,0.97,1,0.54,009039
203,203.cand.3,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,2,0.97,2,1.08,009039
203,203.cand.4,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,2,0.97,0,0,009039
203,203.cand.5,MORRA,NICOLA,,19630705000000,GENOVA,7,,,2,0.97,2,1.08,009039
203,203.cand.6,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,1,0.49,1,0.54,009039
203,203.cand.7,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,1,0.49,1,0.54,009039
203,203.cand.8,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0,009039
204,204.cand.0,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,161,54.39,153,54.06,009040
204,204.cand.1,BUCCI,MARCO,,19591031000000,GENOVA,8,,,126,42.57,122,43.11,009040
204,204.cand.2,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,4,1.35,4,1.41,009040
204,204.cand.3,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,2,0.68,1,0.35,009040
204,204.cand.4,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,2,0.68,2,0.71,009040
204,204.cand.5,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,1,0.34,1,0.35,009040
204,204.cand.6,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0,009040
204,204.cand.7,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0,009040
204,204.cand.8,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0,009040
205,205.cand.0,BUCCI,MARCO,,19591031000000,GENOVA,8,,,50,66.67,45,64.29,009041
205,205.cand.1,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,23,30.67,23,32.86,009041
205,205.cand.2,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,2,2.67,2,2.86,009041
205,205.cand.3,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0,009041
205,205.cand.4,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0,009041
205,205.cand.5,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,0,0,0,0,009041
205,205.cand.6,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,0,0,0,0,009041
205,205.cand.7,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0,009041
205,205.cand.8,MORRA,NICOLA,,19630705000000,GENOVA,7,,,0,0,0,0,009041
206,206.cand.0,BUCCI,MARCO,,19591031000000,GENOVA,8,,,43,52.44,38,49.35,009042
206,206.cand.1,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,36,43.90,37,48.05,009042
206,206.cand.2,MORRA,NICOLA,,19630705000000,GENOVA,7,,,2,2.44,2,2.60,009042
206,206.cand.3,ROLLANDO,NICOLA,,19600907000000,SESTRI LEVANTE (GE),5,,,1,1.22,0,0,009042
206,206.cand.4,ROSSON,ALESSANDRO,,19670421000000,LEVANTO (SP),1,,,0,0,0,0,009042
206,206.cand.5,FELICE,DAVIDE,,19871129000000,BRESCIA,2,,,0,0,0,0,009042
206,206.cand.6,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,0,0,0,0,009042
206,206.cand.7,FERRANDO,MARCO GIUSEPPE,,19540718000000,GENOVA,4,,,0,0,0,0,009042
206,206.cand.8,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,0,0,0,0,009042
207,207.cand.0,BUCCI,MARCO,,19591031000000,GENOVA,8,,,62,59.62,60,61.22,009043
207,207.cand.1,ORLANDO,ANDREA,,19690208000000,LA SPEZIA,9,,,39,37.50,36,36.73,009043
207,207.cand.2,TOSCANO,FRANCESCO,,19790528000000,GIOIA TAURO (RC),3,,,1,0.96,1,1.02,009043
207,207.cand.3,CELLA,MARIA ANTONIETTA,,19641025000000,SANTO STEFANO D'AVETO (GE),6,,,1,0.96,0,0,009043
207,207.cand.4,MORRA,NICOLA,,19630705000000,GENOVA,7,,,1,0.96,1,1.02,009043
